gene,tmp_id,coefficient,pvalue_coef,intercept,pvalue_corrected
ENSG00000138640,chr4_88804833,0.3769214309898269,0.0742861506650485,-3.625581874204213,0.30727453229633694
ENSG00000092148,chr14_31172138,-0.4881070173405291,0.0743116534597016,6.352885569444857,0.3072973698727483
ENSG00000188811,chr13_39043915,0.7895616695731954,0.0743427563618251,-7.891721710752029,0.30733406435660315
ENSG00000136104,chr13_50947946,-0.2455908561601607,0.0743745338888634,2.7767576605768287,0.30733406435660315
ENSG00000186660,chr11_58612191,0.1353849843677515,0.0743804790646516,-1.1881634336705489,0.30733406435660315
ENSG00000010818,chr6_142769461,-0.334480913084471,0.0744365732139681,3.241672039698212,0.307483228433418
ENSG00000094975,chr1_172569169,-0.4383757820323637,0.0744768043383605,4.391294416893655,0.3075668028785301
ENSG00000156136,chr4_71023514,-0.4180689392603202,0.0744995499823479,3.745881558711893,0.30757814206134987
ENSG00000185842,chr1_224967413,0.1948480122881233,0.0745706426259372,-1.87565195335016,0.3077827721752154
ENSG00000214114,chr1_38867447,0.129418642220873,0.0745891405095928,-1.938414034980937,0.3077827721752154
ENSG00000164163,chr4_145110085,-0.0626671857044792,0.0746531899128258,0.9394950074243932,0.30796443338770063
ENSG00000183735,chr12_64497614,-0.0792993339707907,0.0747142962853703,1.8606436374848807,0.30813385963333595
ENSG00000136436,chr17_48850918,-0.1722410546404971,0.0748795067504733,1.8204522105618213,0.3087324220685064
ENSG00000182968,chr13_112069446,0.1996094831649393,0.0749373759894993,-2.0308727061474805,0.30876734247666643
ENSG00000136100,chr13_52436219,0.0481071661802477,0.0749484375459864,-0.9438495544279152,0.30876734247666643
ENSG00000242515,chr2_233760234,-0.2774464312056295,0.0749784489084302,2.125450348350548,0.30876734247666643
ENSG00000197635,chr2_162018968,-0.2376662142573122,0.0749958949111694,2.7844842376203487,0.30876734247666643
ENSG00000066422,chr3_101681067,-0.227722429129745,0.0749994670198576,2.482024153001502,0.30876734247666643
ENSG00000086232,chr7_6024840,0.0891185038229383,0.0750084395274612,-1.3199971382250284,0.30876734247666643
ENSG00000172116,chr2_86822236,-0.1809086499259003,0.0750324071279772,1.907423361302722,0.3087833527485045
ENSG00000115211,chr2_27367625,0.6253897931673594,0.0750695204872192,-5.624788220731921,0.30882428997192213
ENSG00000167081,chr9_125929636,-0.4280223934249119,0.0751033494055583,3.8267248413720782,0.30882428997192213
ENSG00000153207,chr1_246843741,-0.3566231351216965,0.0751203797417808,3.5869470950299664,0.30882428997192213
ENSG00000124116,chr20_45796388,-0.3344278211394622,0.0751261856100977,5.3712656983295455,0.30882428997192213
ENSG00000101457,chr20_45800995,0.1271179913469418,0.0751427591569629,-1.3781001992555812,0.30882428997192213
ENSG00000115504,chr2_62955477,-0.1356174369381445,0.0751752768086479,1.3750215056326698,0.3088753892706909
ENSG00000065615,chr6_83940016,-0.1593337854868714,0.0752157904405718,1.802611886441792,0.3089119642548156
ENSG00000104728,chr8_1896458,-0.2329949255441666,0.0752243517871308,2.2446169631128368,0.3089119642548156
ENSG00000163746,chr3_146449377,-0.1494143518472902,0.0752460484183901,1.9353544654999788,0.30891857411276596
ENSG00000137757,chr11_105003453,-0.2681559839481398,0.0752999205297461,2.471695396731467,0.309057239879094
ENSG00000126001,chr20_35511337,0.2379239887423652,0.0753587686837867,-2.779736068984776,0.3092037933234613
ENSG00000196353,chr3_131542819,-1.4060374999939411,0.0754040746811376,11.145420376967888,0.3092037933234613
ENSG00000240065,chr6_32857199,-0.2035648754408064,0.0754069738269537,4.298278528787108,0.3092037933234613
ENSG00000115355,chr2_55296174,-0.164480480888582,0.0754160497273102,1.9099791077100208,0.3092037933234613
ENSG00000071205,chr4_147857535,-0.2513223944002444,0.0754921151448354,3.771667052869174,0.30943316599478243
ENSG00000036549,chr1_77568472,-0.0616021902374464,0.0755614400316401,1.1297551134723949,0.30959320976270693
ENSG00000118965,chr2_19931206,0.1947252747334569,0.0755714226834776,-3.180776740631544,0.30959320976270693
ENSG00000171596,chr2_231527974,-0.0752847564376369,0.0755930583518787,1.2176827054244468,0.3095993726747117
ENSG00000086666,chr15_80137685,-0.2550436219088239,0.0756395900544887,2.5070847301401726,0.3096364411094515
ENSG00000142751,chr1_26893531,-0.1334539034476805,0.0756539556595097,2.8086187881587,0.3096364411094515
ENSG00000085563,chr7_87516732,0.1272591745743984,0.0756666827751237,-2.54257187385147,0.3096364411094515
ENSG00000158710,chr1_159929655,-0.4547186382343958,0.0756860389189186,1.8787815977884408,0.3096364411094515
ENSG00000095015,chr5_56882022,-0.5336993957971441,0.0757035064079671,3.804209654998964,0.3096364411094515
ENSG00000138801,chr4_107701408,-0.420689155091755,0.0757288232084865,4.087784354837873,0.3096364411094515
ENSG00000253910,chr5_141415642,-0.1609069030525337,0.0757430451559761,1.685194230844773,0.3096364411094515
ENSG00000146085,chr6_49456244,-0.2354723552587438,0.0758553259323092,2.5295318521326378,0.31001303680919035
ENSG00000047932,chr6_117538559,-0.2009630432150933,0.0759104603405372,1.8971252924674629,0.3101559430332416
ENSG00000134255,chr1_111147698,-0.6821806926707681,0.075976778796445,5.947065170085232,0.3103444571342703
ENSG00000166527,chr12_8521432,0.6101263730805598,0.0760771988450547,-8.951378855313045,0.31056139779243136
ENSG00000111961,chr6_148471378,-0.04802274700968,0.0760871364023831,1.5598965746600852,0.31056139779243136
ENSG00000006837,chr5_134321920,0.1953965850567357,0.07609047056908,-1.8758459722485767,0.31056139779243136
ENSG00000109756,chr4_159338209,-0.3262342530703628,0.0762091493047596,3.1860160698520974,0.3109632547513658
ENSG00000078549,chr7_31092622,-0.1579027340860784,0.0762673610283399,1.861396850607986,0.3110580570585281
ENSG00000186908,chr12_76822551,-0.0969238823587391,0.076272835240764,1.9237833276344969,0.3110580570585281
ENSG00000047188,chr5_113592192,-0.1028670918834901,0.0763469952483052,1.541373434537041,0.31127795332017116
ENSG00000151014,chr4_139045510,-0.0710525185920282,0.0763918492510078,1.9065386173224657,0.3113602582368648
ENSG00000122779,chr7_138586000,0.5515285137390156,0.0764076737490037,-6.822222871467548,0.3113602582368648
ENSG00000272442,chr6_44369881,0.2904119747226043,0.0764725775943752,-1.97989182138555,0.3114814930662816
ENSG00000171503,chr4_158669771,-0.1573543882026188,0.0764779321034059,1.6771381489828268,0.3114814930662816
ENSG00000183914,chr17_7804846,-0.1499539148345628,0.0766176812708847,2.202599091312231,0.3119680487860566
ENSG00000138078,chr2_44323201,0.2314094629948335,0.0767326406838089,-2.281873635248087,0.31235343596513954
ENSG00000181904,chr5_134859096,0.2798924217258646,0.0767871899211519,-3.7289974270765742,0.31249277422529637
ENSG00000184743,chr11_63635398,-0.1990707665785972,0.0768120609551376,1.849738489517987,0.31251129244155057
ENSG00000162779,chr1_179411343,0.2293475115235622,0.0768537099470219,-0.778021279580568,0.31253177047327013
ENSG00000183715,chr11_133485898,-0.4685960335393314,0.0768577382098906,4.176330662694419,0.31253177047327013
ENSG00000197442,chr6_136557614,-0.1908738580285884,0.077139358432991,2.5115127854784616,0.3135940241451146
ENSG00000180245,chr4_109835523,1.1683447281584625,0.0771763918438812,-5.824831659226213,0.31361814363053997
ENSG00000172771,chr3_129433339,-0.3406591128172881,0.0771860767047008,3.461323602757852,0.31361814363053997
ENSG00000047936,chr6_117365994,0.8230751822868172,0.0772080050752797,-9.905743652690983,0.3136243819473657
ENSG00000173848,chr10_5452282,0.8336520865564359,0.077239474142482,-11.591985732475186,0.31366936172094817
ENSG00000121210,chr4_153636254,-0.5682064631343255,0.0772662165956938,7.993051093468011,0.3136951280425488
ENSG00000186094,chr1_48736291,-0.5876259340294572,0.0773262908101769,7.640886759775299,0.3138561695354211
ENSG00000115421,chr2_60782804,-0.1628032601427487,0.0773700372625611,1.9129569736442429,0.31395087152003354
ENSG00000151952,chr12_129081740,0.0874192678934504,0.0774068505563781,-1.3383334707872343,0.3140173977068158
ENSG00000074800,chr1_8874732,-0.4944196567188973,0.0774455213632509,4.721101706589382,0.3140692202697899
ENSG00000118997,chr2_195737836,0.1082868309418197,0.0774711952286816,-1.306473194221315,0.3140692202697899
ENSG00000151490,chr12_15560285,0.8942102613383718,0.0774808909359245,-8.042059631832329,0.3140692202697899
ENSG00000253846,chr5_141433209,-0.2080868104450441,0.0775303832884346,2.3634010540787664,0.31418702624317146
ENSG00000074266,chr11_86250579,-0.3404822482700689,0.0778308154932622,3.2482315650437554,0.31528734280329745
ENSG00000011454,chr9_123097968,-0.5908662508160871,0.0778429053010027,5.115640887714292,0.31528734280329745
ENSG00000100416,chr22_46343392,-0.1706893324278212,0.0778997109216128,1.825922756421864,0.31543434814731
ENSG00000140287,chr15_50265447,0.352209655340638,0.077975665945094,-2.936126982252356,0.3156587961488814
ENSG00000136153,chr13_75858030,-0.227271368635418,0.0780393410801885,3.8908730293083713,0.3158288138006752
ENSG00000100034,chr22_21931262,-0.3764936127824353,0.0780587373207859,1.6113154665452734,0.3158288138006752
ENSG00000145348,chr4_106046685,0.3936092244478392,0.0781119313942925,-3.548310261878734,0.31584932344091
ENSG00000003756,chr3_50099875,0.1770460358770166,0.0781140482015534,-2.3129926239572085,0.31584932344091
ENSG00000166938,chr15_66320417,0.274040871945776,0.0781315968649384,-4.267862767824987,0.31584932344091
ENSG00000171311,chr10_97438751,0.093712889851009,0.0781466230671961,-1.6465199845799012,0.31584932344091
ENSG00000066032,chr2_79874390,0.1933474385673043,0.0781835460854561,-2.3347235063072413,0.31584932344091
ENSG00000165417,chr14_81185674,-0.3247347448629343,0.078187032598969,3.1278757936719,0.31584932344091
ENSG00000072310,chr17_17819269,-0.4183540164946556,0.0782490374230329,2.991004442046924,0.3160167926808884
ENSG00000137745,chr11_102947669,0.127538585743879,0.0782758575349147,-2.82780945008946,0.3160421142109355
ENSG00000187240,chr11_103155305,-0.2550038031831346,0.0783428105960578,4.503801417608754,0.3161148911190789
ENSG00000105398,chr19_47874542,0.0778738798874522,0.078366234679293,-1.4534611958271082,0.3161148911190789
ENSG00000104312,chr8_89786474,-0.3736520079451246,0.0783756840446171,4.074354927481149,0.3161148911190789
ENSG00000064012,chr2_201273052,-0.1211055980874571,0.0783761024668085,2.369767201203668,0.3161148911190789
ENSG00000116266,chr1_108796793,-0.1397717077016774,0.0785106828951077,1.4375404135998011,0.31657467022649743
ENSG00000140527,chr15_89686556,0.2054659555087765,0.0785744061436501,-2.2592653577222785,0.3166762379087338
ENSG00000136643,chr1_213167846,-0.2562964980278585,0.078577054675839,2.511693996114161,0.3166762379087338
ENSG00000104218,chr8_67093490,-0.636651990078712,0.0786749224763845,5.739243611050642,0.31698759045436653
ENSG00000184445,chr12_122577504,0.4606478435749959,0.0787396645878786,-1.7613322990462588,0.317165348794391
ENSG00000155657,chr2_178730841,0.2479449679320005,0.0788688924543387,-5.133461047095389,0.31760269627003795
ENSG00000146409,chr6_132779421,-0.3698241588617444,0.0789278388352297,6.063892638039257,0.317756867394502
ENSG00000117475,chr1_169376422,-0.2614972458996865,0.0791209403059847,2.310881510265835,0.3184049340958992
ENSG00000168014,chr11_74095155,-0.2700936099481856,0.0791302203078566,2.620594165254293,0.3184049340958992
ENSG00000196227,chr20_59945733,0.3189844326551785,0.079160060622096,-5.545156916303137,0.3184416877601921
ENSG00000171723,chr14_66681000,-0.4148706017121514,0.0792249251911629,4.2161126904026975,0.3185449201995038
ENSG00000132915,chr5_149915033,0.0790628204049293,0.0792271486938749,-1.4662095944699929,0.3185449201995038
ENSG00000196660,chr1_219927156,0.2828140369596592,0.0793447821569513,-2.5145719282527708,0.3189332662441949
ENSG00000213512,chr1_89152786,-0.3029149960889465,0.0793710907943164,5.744758075055457,0.3189332662441949
ENSG00000075239,chr11_108146045,0.3408901201281142,0.0793868989580924,-3.941151348116553,0.3189332662441949
ENSG00000162889,chr1_206731300,-0.1491122705931742,0.0794066894108214,2.1374045779737574,0.3189332662441949
ENSG00000180263,chr12_95106894,-0.1308603209213329,0.0794944318458265,1.0601351566063562,0.31920231523680564
ENSG00000112367,chr6_109792561,-0.163296377561248,0.0796844984617543,1.8814296539823927,0.31988198951796376
ENSG00000013375,chr6_83188582,-0.1926426126259313,0.0797953289187634,1.9764812981202624,0.32013604061396334
ENSG00000139971,chr14_58133390,-0.3120107777807032,0.0798096188229752,3.554948913402568,0.32013604061396334
ENSG00000053254,chr14_89411889,-0.2442546768970905,0.0798289041395009,4.335951524522253,0.32013604061396334
ENSG00000171316,chr8_60801517,0.3522798782978716,0.0798935104467811,-3.0764122793248783,0.32013604061396334
ENSG00000113389,chr5_32786360,-0.1757998919665765,0.079909955770806,1.849687518730629,0.32013604061396334
ENSG00000119650,chr14_76058623,-0.2035211029263846,0.0799191190919261,3.137134644171724,0.32013604061396334
ENSG00000261934,chr5_141415642,-0.1652117865325712,0.0799259474390825,1.7889719189337954,0.32013604061396334
ENSG00000104133,chr15_44585603,-0.0789138423120656,0.0799274983638847,1.5389600559322714,0.32013604061396334
ENSG00000100095,chr22_26373499,0.1099290841729419,0.0799351320604473,-1.3403410521649786,0.32013604061396334
ENSG00000055917,chr2_20327238,-0.1914388970755434,0.080045321323317,2.130943184040201,0.32049388092457487
ENSG00000133392,chr16_15798609,0.0587101242884703,0.0801387393908158,-1.6063999416831058,0.3207844021580833
ENSG00000104884,chr19_45350260,-0.3242308454473846,0.0802222387829456,4.789621089178164,0.321017813995392
ENSG00000177294,chr17_6786748,-0.7867220553585493,0.0802387981662193,3.151344614764073,0.321017813995392
ENSG00000070961,chr12_89590825,-0.2623697989404853,0.0802597989651204,2.631523732895507,0.32101832205060765
ENSG00000125257,chr13_95115725,0.2908153737978436,0.0803605630472868,-1.3196154518936778,0.3213377792782693
ENSG00000185774,chr4_20882580,-0.2947866236620769,0.0804105223263904,5.135465765571887,0.3214002617428001
ENSG00000241685,chr7_99363676,0.1503590135834752,0.0804247060671805,-2.092796563327308,0.3214002617428001
ENSG00000143862,chr1_202138296,-0.0736871361070472,0.0804704987785745,1.056613622695478,0.3214002617428001
ENSG00000171403,chr17_41567174,-0.1794941731337409,0.08047461799363,2.0775971322601423,0.3214002617428001
ENSG00000059758,chr12_96283448,-0.2632839401895809,0.080480681967067,3.377414447547789,0.3214002617428001
ENSG00000106615,chr7_151502229,0.1382249318149172,0.0805367148878801,-2.499979769566281,0.3214606751498112
ENSG00000012061,chr19_45421042,0.6823951344084921,0.0805376150173758,-4.683961599652805,0.3214606751498112
ENSG00000153147,chr4_143521415,-0.2712530508494328,0.0805975440161762,2.984181828319814,0.32155382930450654
ENSG00000155755,chr2_201640997,-0.196700420146575,0.0806158502681092,2.459483154974774,0.32155382930450654
ENSG00000153157,chr6_10910110,0.3995336382870652,0.080629927270517,-3.606822488129412,0.32155382930450654
ENSG00000137760,chr11_107557102,1.071401164924077,0.0807018679829919,-13.307021376630129,0.32155382930450654
ENSG00000151779,chr2_15396486,-0.1991182533114038,0.0807102505741148,3.512590912802072,0.32155382930450654
ENSG00000166153,chr12_100263385,-0.2585555349890777,0.080713154517949,2.800116467350328,0.32155382930450654
ENSG00000111300,chr12_112078151,-0.1673655389872333,0.0807131719980555,1.7696686850103944,0.32155382930450654
ENSG00000124766,chr6_21596270,0.2954189349433963,0.0807282225726445,-3.290259418617364,0.32155382930450654
ENSG00000103479,chr16_53442927,0.2995275967203264,0.0807942319228045,-2.866714122531969,0.32169026196455963
ENSG00000166435,chr11_74930392,0.4194439467174161,0.080804309901105,-5.2504625817392405,0.32169026196455963
ENSG00000090266,chr7_140704763,0.1619673286014625,0.0808404433615524,-2.5952246492682804,0.32175082258212073
ENSG00000134186,chr1_108692677,0.5085000716892405,0.080923953183967,-2.420637013933306,0.3219998644285197
ENSG00000106733,chr9_75077640,0.2685830602926078,0.0810103671225497,-2.9127399641233724,0.3222334529116328
ENSG00000123636,chr2_159386337,0.4623777490384386,0.0810245635222891,-6.452951587785782,0.3222334529116328
ENSG00000173418,chr20_20022495,-0.2142362845040868,0.0811210971351665,2.4174722850913684,0.3223652755074555
ENSG00000177150,chr18_13731409,-0.1909892183218027,0.0811384244755721,2.959860807422672,0.3223652755074555
ENSG00000174231,chr17_1679504,-0.2964183840332448,0.0811496624179723,3.584532867594172,0.3223652755074555
ENSG00000142606,chr1_2598811,-0.8049028071223777,0.0811559991829607,11.123020595930772,0.3223652755074555
ENSG00000148396,chr9_136447078,-0.32405463911192,0.0811625168583697,3.1235062166629537,0.3223652755074555
ENSG00000117602,chr1_24531162,-0.1993676581478604,0.0812754054122494,3.4218054121568304,0.3226633812350264
ENSG00000101333,chr20_9338863,0.6861221427241919,0.0812795330583583,-6.137570701584222,0.3226633812350264
ENSG00000129566,chr14_20389148,-0.0847355842890317,0.0813203671817147,1.2319001473985156,0.32274217468066846
ENSG00000067066,chr2_230504164,-0.4769546825708639,0.0814523680648316,4.2570074647259295,0.3231072396216949
ENSG00000132423,chr6_99383828,-0.4812190810686806,0.0814543707661949,4.785640627677691,0.3231072396216949
ENSG00000130396,chr6_167875720,0.3832819464935276,0.0815408381908825,-4.924406213606367,0.32332172404836845
ENSG00000156802,chr8_123370137,-0.2427174166786377,0.0815528895297762,5.859533720445503,0.32332172404836845
ENSG00000122435,chr1_100136951,0.2474952821178827,0.0815798376534897,-2.2339879340335647,0.32332172404836845
ENSG00000146463,chr1_35419437,-0.2121131511614657,0.081592535992699,3.987665533557286,0.32332172404836845
ENSG00000163625,chr4_84726789,-0.1498392907704723,0.0816317359378904,1.4277744630855358,0.3233805927203636
ENSG00000047617,chr12_5584132,-0.1054188317980574,0.0816494467477191,1.200132033159491,0.3233805927203636
ENSG00000100722,chr14_88622806,0.8501157697339362,0.0817278563063665,-9.360804974585363,0.32360780178568754
ENSG00000143337,chr1_179904141,-0.5153062948051957,0.081803571204963,4.571304252575965,0.3237123543226098
ENSG00000115904,chr2_39035332,-0.4612849624030988,0.0818129256249848,4.612856751580127,0.3237123543226098
ENSG00000165630,chr10_13591929,-0.1033266290829954,0.0818174082353849,1.4466016712000611,0.3237123543226098
ENSG00000137802,chr15_41819548,-0.1533337446307458,0.0819164150534337,1.5943458190026811,0.32401103007056137
ENSG00000122783,chr7_135115695,-0.5432564560105493,0.0819350345239881,4.935737863398305,0.32401103007056137
ENSG00000158195,chr1_27429002,-0.1634068338378596,0.0819893096056799,2.5530133812032565,0.324142311677571
ENSG00000174837,chr19_6890422,-0.103963847866565,0.0821157402750993,1.869387437950242,0.3245587174738504
ENSG00000157349,chr16_70316212,0.3201215213657497,0.082160762617826,-4.685871242383359,0.3246532292650427
ENSG00000038219,chr4_13596016,-0.559826961691306,0.0821824853935655,6.745742219578125,0.3246556493366668
ENSG00000196365,chr19_5714311,0.0906332925828892,0.0822878147325215,-0.8298881253162697,0.32492755766809134
ENSG00000066044,chr19_8118727,-0.3990148148088103,0.0822935715662407,4.788670103683964,0.32492755766809134
ENSG00000069020,chr5_67104632,0.7627179479810099,0.0823549637098208,-6.877458760544293,0.32497370069574943
ENSG00000071242,chr6_166418093,-0.2369351125742253,0.0823630540346835,2.5867387962971806,0.32497370069574943
ENSG00000111832,chr6_116592950,-0.1637817210402987,0.0823686511029346,1.97782201684798,0.32497370069574943
ENSG00000109618,chr4_25159111,-0.1036041233628219,0.0824492911805507,1.4754985431688634,0.32520842499761193
ENSG00000187908,chr10_122625920,-0.4656578378503339,0.0824972034863352,4.185917283489896,0.3253139724144485
ENSG00000157823,chr15_89835702,0.1769813171166037,0.0825459420966231,-3.213508928093796,0.32542272327709987
ENSG00000155761,chr1_118081059,-0.0717591779668241,0.0825869924760908,0.980982489526585,0.3254259246924616
ENSG00000079308,chr2_217808508,-0.1258988429039202,0.0825998715268582,1.270206242895911,0.3254259246924616
ENSG00000113600,chr5_39383285,1.0954664506706209,0.0826102353858749,-18.825666608425493,0.3254259246924616
ENSG00000148356,chr9_127473963,0.5009585182898476,0.0827714526155749,-4.399457549645788,0.3259697200286021
ENSG00000196712,chr17_31320344,-0.1500242542408993,0.0827906708129085,1.915599268448928,0.3259697200286021
ENSG00000150768,chr11_112045042,-0.1657174002547897,0.0828594858244442,2.095399823988006,0.3261571621433651
ENSG00000187753,chr9_86227319,0.2976404072661836,0.0829052359454073,-2.264699019597576,0.32625374196633034
ENSG00000008277,chr7_88130274,-0.1248870496210357,0.0829308807425391,1.7640596664328136,0.32627062795600775
ENSG00000112293,chr6_24466573,0.2516401140934364,0.0829519575595286,-0.8033194666401873,0.32627062795600775
ENSG00000174485,chr15_65752282,-0.044527217409982,0.0829972808626678,1.276987654871507,0.32636542633264337
ENSG00000100554,chr14_67352851,-0.7044007261554068,0.0830247953374144,6.818863409773464,0.3263901655148507
ENSG00000115239,chr2_53670759,-0.4283220744433997,0.0830788116924447,3.851360037929361,0.3265190506051896
ENSG00000197217,chr8_23434532,-0.2287800651932444,0.0831253279808916,2.59975318603938,0.326618400362323
ENSG00000135837,chr1_180019886,-0.2850774658511085,0.0832138284105377,2.844948521275238,0.3268364034844843
ENSG00000166451,chr16_81028547,0.3731240674673307,0.0832233146527889,-4.519422950419991,0.3268364034844843
ENSG00000111832,chr6_116590871,-0.1050319591582382,0.0833388843044587,1.4377633933129494,0.3271787880601323
ENSG00000151320,chr14_32732258,0.5294022557663977,0.0833530458169971,-5.118929873548313,0.3271787880601323
ENSG00000148700,chr10_110117230,-0.2635461241521359,0.083612043713219,2.580087946973939,0.32811166630915917
ENSG00000073803,chr3_185437643,-0.1511239009019634,0.0836641081949165,1.7720599467904308,0.3282253111167152
ENSG00000197969,chr9_77275812,-0.4189858178644045,0.083683688464051,3.908630174223808,0.3282253111167152
ENSG00000186272,chr19_57417846,-0.1222281827812744,0.0837822058264459,3.7656419838579422,0.3285279304958979
ENSG00000182141,chr19_21224227,0.0768330315097461,0.0838473900297034,-0.9141624240677574,0.3286997224743331
ENSG00000105171,chr19_29615224,0.108841885469218,0.0839102519729268,-1.591509045505446,0.3288154092212199
ENSG00000197757,chr12_54011396,-0.3298501132880604,0.083919661954177,3.1196023467648724,0.3288154092212199
ENSG00000137757,chr11_104999045,-0.2126216648928025,0.0840314913054944,2.9249164153220573,0.32908835669806036
ENSG00000197134,chr19_22072980,0.1967182263866068,0.0840321202128411,-5.274437579945217,0.32908835669806036
ENSG00000052723,chr1_114774377,-0.2532111851601676,0.0840739418538075,2.2508389681951853,0.32916831766031196
ENSG00000138735,chr4_119525707,-0.2335703668498549,0.0841091109084555,3.867509351433615,0.32922219818303317
ENSG00000119979,chr10_119123606,-0.1583279058587064,0.0841365227484309,2.2497614574761933,0.3292456955084272
ENSG00000082258,chr2_134946081,-0.1354282608750714,0.0841634365079056,1.6081888016929746,0.3292672322704351
ENSG00000088970,chr20_21215484,0.204037014739178,0.0842364777065569,-2.1270214294984595,0.329417271824361
ENSG00000146038,chr6_24358129,0.1775751352373839,0.0842512026740342,-1.7329528581208624,0.329417271824361
ENSG00000087301,chr14_52514835,-0.1692024105585197,0.0842660476856126,1.7246906347965445,0.329417271824361
ENSG00000145439,chr4_168891160,-0.6777579331604648,0.0843062182839309,4.232256296001929,0.32942607192790363
ENSG00000198252,chr14_52771200,1.2239890249162615,0.0843111398080648,-11.024956708102412,0.32942607192790363
ENSG00000225830,chr10_49472479,-0.7676765946053923,0.0843430094378405,4.7200215897203,0.3294668890384935
ENSG00000198846,chr8_58851810,-0.34607034476753,0.0844053518269803,2.962250668882254,0.32962669013385726
ENSG00000188313,chr3_146517176,-0.229017113246244,0.0844900499898234,2.2278486227373264,0.3298431224593733
ENSG00000185666,chr22_32980855,0.2916101961933611,0.084517732587054,-4.553694733450333,0.3298431224593733
ENSG00000117090,chr1_160612411,-0.1874146926425559,0.0845331688767173,1.9842346043505783,0.3298431224593733
ENSG00000185958,chr12_50331826,-0.4713710898154108,0.0845465627631738,4.188594236789821,0.3298431224593733
ENSG00000114416,chr3_180961448,-0.1276543702887365,0.0845793988619175,1.5942817941936362,0.3298875412369843
ENSG00000136895,chr9_127354446,0.1737353908429959,0.0846154336808111,-1.8298566413487924,0.3299444103897551
ENSG00000047936,chr6_117360274,0.058523893704313,0.0846477884116664,-0.9259106137029084,0.32994458477911404
ENSG00000122643,chr7_33015558,-0.2152535169058116,0.0846583868611993,2.123236367984949,0.32994458477911404
ENSG00000130713,chr9_130697799,-0.2201928277454752,0.0847002106590071,2.8732332028807384,0.3299508085604532
ENSG00000166128,chr15_63255703,0.4447737171293137,0.0847028930487463,-2.195529941134104,0.3299508085604532
ENSG00000185238,chr11_20389654,0.1808337992011142,0.0847491173969762,-1.916893387221873,0.3299724513196875
ENSG00000115165,chr2_157427432,-0.185233376134008,0.0847513611231397,1.727835239027407,0.3299724513196875
ENSG00000163527,chr3_31616730,-0.4347598367079515,0.0849355117124475,5.304557506861051,0.33060572883465705
ENSG00000139970,chr14_59603130,-0.2178780448659508,0.0850003309012562,2.988626262249924,0.33077431400061214
ENSG00000025293,chr20_35842553,0.2648503580390848,0.0851310963142508,-2.8233816986948312,0.3311993752129681
ENSG00000205726,chr21_33836872,-0.1780814142536584,0.0851826412708593,1.6324280418769632,0.33123713192875753
ENSG00000103194,chr16_84764026,-0.1191582052946911,0.0852004343668242,1.3810372547778305,0.33123713192875753
ENSG00000079841,chr6_72392821,-0.1588148614267338,0.0852054160810303,1.4703827292210714,0.33123713192875753
ENSG00000089057,chr20_4859245,-0.0907849843058588,0.0852846835376945,1.7720484457649603,0.3314614981365185
ENSG00000155561,chr7_135619343,-0.1645082495603423,0.0853294924008213,1.7056648248313842,0.3315518604427061
ENSG00000164099,chr4_118318609,-0.3028770116946517,0.0855221927085551,4.418475764153876,0.3320985927982766
ENSG00000172175,chr18_58696338,-0.0650154720954833,0.0855264004003069,1.6893588703180538,0.3320985927982766
ENSG00000114529,chr3_112112877,-0.0833401582565297,0.0855349844641377,1.0299985320722882,0.3320985927982766
ENSG00000117461,chr1_46056053,-0.2749109261345191,0.085700532460665,2.753269488160949,0.33265736716622085
ENSG00000163534,chr1_157804247,-0.3050067300864175,0.0857480807719746,3.007032806969967,0.3327579445349981
ENSG00000175455,chr3_123956033,0.2612998551804065,0.0858611529056955,-2.874759403757376,0.33311268177010367
ENSG00000166535,chr12_8829655,0.1463930019765774,0.0859300617387597,-3.194274696358532,0.3332365543128587
ENSG00000182831,chr16_9092893,-0.2143850984390629,0.0859364181289289,2.847274051503319,0.3332365543128587
ENSG00000029364,chr14_69394746,-0.3423432960836391,0.085961415973726,3.928603865943354,0.3332494621275352
ENSG00000089351,chr19_35011449,0.3950903853329905,0.0859922958784579,-3.9050128765152095,0.33328516086562604
ENSG00000075785,chr3_128813586,-0.0704184240729752,0.0860435152634139,0.6449127948769493,0.3333996526167907
ENSG00000108883,chr17_44885339,-0.1874065415240662,0.0860870104809653,2.404015861701844,0.33348416478256054
ENSG00000196865,chr10_113858440,-0.405518965007318,0.0861521096922019,3.640328274114157,0.33360061168125393
ENSG00000196268,chr19_21420753,0.1098737104825178,0.0861653615557276,-1.388775481566454,0.33360061168125393
ENSG00000130779,chr12_122279244,-0.3187450044967712,0.0861821464470786,3.1154142405833705,0.33360061168125393
ENSG00000106571,chr7_42148136,0.0902335614116226,0.0862825112297203,-1.875319232850881,0.33390506799241787
ENSG00000173559,chr2_191685464,0.3165833593083221,0.0863714526285309,-2.888839254748977,0.33416517483627084
ENSG00000163714,chr3_143011005,-0.2174232162204861,0.0864048889951988,2.2396611360659944,0.3342104597226263
ENSG00000156650,chr10_75022148,-0.1904902641446326,0.0864367653921729,1.502553875343307,0.33424240645643427
ENSG00000173064,chr12_112200851,-0.1138567622773189,0.0864617488509566,3.426184068742469,0.33424240645643427
ENSG00000248919,chr7_99433474,0.4822719264337353,0.0865050007108521,-1.93172719115222,0.33424240645643427
